event_id,order_id,event_timestamp,event_type,hub_city,carrier,tracking_number,batch_date
217040,50066,2026-07-12 09:25:14,order_confirmed,Muntinlupa,Ninja Van,TRK00050066,2026-07-12
217041,50066,2026-07-13 00:25:14,packed,Davao City,Ninja Van,TRK00050066,2026-07-12
217042,50066,2026-07-13 13:25:14,shipped,Marikina,Ninja Van,TRK00050066,2026-07-12
217043,50066,2026-07-18 13:25:14,out_for_delivery,Marikina,Ninja Van,TRK00050066,2026-07-12
217044,50066,2026-07-18 18:25:14,delivered,Pasig,Ninja Van,TRK00050066,2026-07-12
217045,50067,2026-07-12 11:24:31,order_confirmed,Cebu City,J&T Express,TRK00050067,2026-07-12
217046,50067,2026-07-12 21:24:31,packed,Las Piñas,J&T Express,TRK00050067,2026-07-12
217047,50067,2026-07-13 13:24:31,shipped,Pasig,J&T Express,TRK00050067,2026-07-12
217048,50067,2026-07-17 13:24:31,out_for_delivery,Muntinlupa,J&T Express,TRK00050067,2026-07-12
217049,50067,2026-07-18 01:24:31,delivered,Iloilo City,J&T Express,TRK00050067,2026-07-12
217050,50068,2026-07-12 19:40:18,order_confirmed,Manila,Ninja Van,TRK00050068,2026-07-12
217051,50068,2026-07-13 02:40:18,packed,Davao City,Ninja Van,TRK00050068,2026-07-12
217052,50068,2026-07-13 18:40:18,shipped,Parañaque,Ninja Van,TRK00050068,2026-07-12
217053,50068,2026-07-16 18:40:18,out_for_delivery,Iloilo City,Ninja Van,TRK00050068,2026-07-12
217054,50068,2026-07-17 04:40:18,delivered,Las Piñas,Ninja Van,TRK00050068,2026-07-12
217055,50069,2026-07-12 19:05:03,order_confirmed,Davao City,J&T Express,TRK00050069,2026-07-12
217056,50069,2026-07-13 13:05:03,packed,Bacolod,J&T Express,TRK00050069,2026-07-12
217057,50069,2026-07-15 12:05:03,shipped,Cebu City,J&T Express,TRK00050069,2026-07-12
217058,50069,2026-07-17 12:05:03,out_for_delivery,Manila,J&T Express,TRK00050069,2026-07-12
217059,50069,2026-07-17 14:05:03,delivered,Taguig,J&T Express,TRK00050069,2026-07-12
217060,50070,2026-07-12 13:45:55,order_confirmed,Muntinlupa,J&T Express,TRK00050070,2026-07-12
217061,50070,2026-07-13 06:45:55,packed,Pasig,J&T Express,TRK00050070,2026-07-12
217062,50070,2026-07-14 08:45:55,shipped,Bacolod,J&T Express,TRK00050070,2026-07-12
217063,50070,2026-07-18 08:45:55,out_for_delivery,Las Piñas,J&T Express,TRK00050070,2026-07-12
217064,50070,2026-07-18 17:45:55,delivered,Taguig,J&T Express,TRK00050070,2026-07-12
217065,50071,2026-07-12 17:08:31,order_confirmed,Quezon City,Flash Express,TRK00050071,2026-07-12
217066,50071,2026-07-13 02:08:31,packed,Marikina,Flash Express,TRK00050071,2026-07-12
217067,50071,2026-07-14 09:08:31,shipped,Marikina,Flash Express,TRK00050071,2026-07-12
217068,50071,2026-07-18 09:08:31,out_for_delivery,Iloilo City,Flash Express,TRK00050071,2026-07-12
217069,50071,2026-07-18 20:08:31,delivered,Pasig,Flash Express,TRK00050071,2026-07-12
217070,50071,2026-07-22 20:08:31,return_requested,Quezon City,Flash Express,TRK00050071,2026-07-12
217071,50072,2026-07-12 11:45:49,order_confirmed,Cebu City,DHL eCommerce,TRK00050072,2026-07-12
217072,50072,2026-07-13 10:45:49,packed,Cagayan de Oro,DHL eCommerce,TRK00050072,2026-07-12
217073,50072,2026-07-14 08:45:49,shipped,Quezon City,DHL eCommerce,TRK00050072,2026-07-12
217074,50072,2026-07-16 08:45:49,out_for_delivery,Davao City,DHL eCommerce,TRK00050072,2026-07-12
217075,50072,2026-07-16 11:45:49,delivered,Muntinlupa,DHL eCommerce,TRK00050072,2026-07-12
217076,50073,2026-07-12 05:23:10,order_confirmed,Parañaque,LBC,TRK00050073,2026-07-12
217077,50073,2026-07-12 15:23:10,packed,Davao City,LBC,TRK00050073,2026-07-12
217078,50073,2026-07-13 09:23:10,shipped,Davao City,LBC,TRK00050073,2026-07-12
217079,50073,2026-07-16 09:23:10,out_for_delivery,Cagayan de Oro,LBC,TRK00050073,2026-07-12
217080,50073,2026-07-16 15:23:10,delivered,Muntinlupa,LBC,TRK00050073,2026-07-12
217081,50074,2026-07-12 11:56:01,order_confirmed,Pasig,J&T Express,TRK00050074,2026-07-12
217082,50074,2026-07-12 20:56:01,packed,Taguig,J&T Express,TRK00050074,2026-07-12
217083,50074,2026-07-14 04:56:01,shipped,Marikina,J&T Express,TRK00050074,2026-07-12
217084,50074,2026-07-16 04:56:01,out_for_delivery,Cebu City,J&T Express,TRK00050074,2026-07-12
217085,50074,2026-07-16 06:56:01,delivered,Manila,J&T Express,TRK00050074,2026-07-12
217086,50075,2026-07-12 07:43:03,order_confirmed,Parañaque,Flash Express,TRK00050075,2026-07-12
217087,50075,2026-07-12 21:43:03,packed,Parañaque,Flash Express,TRK00050075,2026-07-12
217088,50075,2026-07-14 04:43:03,shipped,Manila,Flash Express,TRK00050075,2026-07-12
217089,50075,2026-07-16 04:43:03,out_for_delivery,Baguio,Flash Express,TRK00050075,2026-07-12
217090,50075,2026-07-16 12:43:03,delivered,Quezon City,Flash Express,TRK00050075,2026-07-12
217091,50076,2026-07-12 06:41:31,order_confirmed,Quezon City,J&T Express,TRK00050076,2026-07-12
217092,50076,2026-07-12 21:41:31,packed,Baguio,J&T Express,TRK00050076,2026-07-12
217093,50076,2026-07-14 17:41:31,shipped,Pasig,J&T Express,TRK00050076,2026-07-12
217094,50076,2026-07-19 17:41:31,out_for_delivery,Bacolod,J&T Express,TRK00050076,2026-07-12
217095,50076,2026-07-19 19:41:31,delivered,Makati,J&T Express,TRK00050076,2026-07-12
217096,50077,2026-07-13 00:03:26,order_confirmed,Makati,DHL eCommerce,TRK00050077,2026-07-12
217097,50077,2026-07-13 05:03:26,cancelled,Iloilo City,DHL eCommerce,TRK00050077,2026-07-12
217098,50078,2026-07-12 10:59:08,order_confirmed,Makati,Flash Express,TRK00050078,2026-07-12
217099,50078,2026-07-12 16:59:08,packed,Manila,Flash Express,TRK00050078,2026-07-12
217100,50078,2026-07-13 18:59:08,shipped,Quezon City,Flash Express,TRK00050078,2026-07-12
217101,50078,2026-07-18 18:59:08,out_for_delivery,Iloilo City,Flash Express,TRK00050078,2026-07-12
217102,50078,2026-07-19 02:59:08,delivered,Parañaque,Flash Express,TRK00050078,2026-07-12
217103,50079,2026-07-12 10:28:32,order_confirmed,Cagayan de Oro,Flash Express,TRK00050079,2026-07-12
217104,50079,2026-07-12 15:28:32,cancelled,Baguio,Flash Express,TRK00050079,2026-07-12
217105,50080,2026-07-12 18:41:14,order_confirmed,Las Piñas,Flash Express,TRK00050080,2026-07-12
217106,50080,2026-07-13 08:41:14,packed,Baguio,Flash Express,TRK00050080,2026-07-12
217107,50080,2026-07-14 21:41:14,shipped,Quezon City,Flash Express,TRK00050080,2026-07-12
217108,50081,2026-07-12 11:21:44,order_confirmed,Quezon City,J&T Express,TRK00050081,2026-07-12
217109,50081,2026-07-12 22:21:44,packed,Pasig,J&T Express,TRK00050081,2026-07-12
217110,50081,2026-07-13 15:21:44,shipped,Parañaque,J&T Express,TRK00050081,2026-07-12
217111,50082,2026-07-12 22:38:31,order_confirmed,Parañaque,Flash Express,TRK00050082,2026-07-12
217112,50082,2026-07-13 17:38:31,packed,Iloilo City,Flash Express,TRK00050082,2026-07-12
217113,50082,2026-07-14 01:38:31,shipped,Manila,Flash Express,TRK00050082,2026-07-12
217114,50082,2026-07-18 01:38:31,out_for_delivery,Manila,Flash Express,TRK00050082,2026-07-12
217115,50082,2026-07-18 08:38:31,delivered,Manila,Flash Express,TRK00050082,2026-07-12
217116,50083,2026-07-12 17:15:09,order_confirmed,Parañaque,Ninja Van,TRK00050083,2026-07-12
217117,50083,2026-07-12 20:15:09,cancelled,Muntinlupa,Ninja Van,TRK00050083,2026-07-12
217118,50084,2026-07-13 01:05:45,order_confirmed,Las Piñas,DHL eCommerce,TRK00050084,2026-07-12
217119,50084,2026-07-13 23:05:45,packed,Davao City,DHL eCommerce,TRK00050084,2026-07-12
217120,50084,2026-07-14 18:05:45,shipped,Taguig,DHL eCommerce,TRK00050084,2026-07-12
217121,50084,2026-07-19 18:05:45,out_for_delivery,Bacolod,DHL eCommerce,TRK00050084,2026-07-12
217122,50084,2026-07-19 20:05:45,delivered,Marikina,DHL eCommerce,TRK00050084,2026-07-12
217123,50084,2026-07-28 20:05:45,return_requested,Quezon City,DHL eCommerce,TRK00050084,2026-07-12
217124,50085,2026-07-12 04:42:21,order_confirmed,Makati,LBC,TRK00050085,2026-07-12
217125,50085,2026-07-12 19:42:21,packed,Manila,LBC,TRK00050085,2026-07-12
217126,50085,2026-07-14 14:42:21,shipped,Muntinlupa,LBC,TRK00050085,2026-07-12
217127,50085,2026-07-15 14:42:21,out_for_delivery,Iloilo City,LBC,TRK00050085,2026-07-12
217128,50085,2026-07-15 21:42:21,delivered,Cagayan de Oro,LBC,TRK00050085,2026-07-12
217129,50086,2026-07-12 16:40:08,order_confirmed,Parañaque,Ninja Van,TRK00050086,2026-07-12
217130,50086,2026-07-13 16:40:08,packed,Taguig,Ninja Van,TRK00050086,2026-07-12
217131,50086,2026-07-15 13:40:08,shipped,Las Piñas,Ninja Van,TRK00050086,2026-07-12
217132,50086,2026-07-19 13:40:08,out_for_delivery,Cebu City,Ninja Van,TRK00050086,2026-07-12
217133,50086,2026-07-19 20:40:08,delivered,Parañaque,Ninja Van,TRK00050086,2026-07-12
217134,50087,2026-07-12 12:56:36,order_confirmed,Makati,DHL eCommerce,TRK00050087,2026-07-12
217135,50087,2026-07-13 04:56:36,packed,Las Piñas,DHL eCommerce,TRK00050087,2026-07-12
217136,50087,2026-07-13 15:56:36,shipped,Manila,DHL eCommerce,TRK00050087,2026-07-12
217137,50087,2026-07-17 15:56:36,out_for_delivery,Muntinlupa,DHL eCommerce,TRK00050087,2026-07-12
217138,50087,2026-07-17 21:56:36,delivered,Makati,DHL eCommerce,TRK00050087,2026-07-12
217139,50088,2026-07-13 00:02:27,order_confirmed,Pasig,Flash Express,TRK00050088,2026-07-12
217140,50088,2026-07-14 00:02:27,packed,Las Piñas,Flash Express,TRK00050088,2026-07-12
217141,50088,2026-07-15 23:02:27,shipped,Parañaque,Flash Express,TRK00050088,2026-07-12
217142,50088,2026-07-17 23:02:27,out_for_delivery,Marikina,Flash Express,TRK00050088,2026-07-12
217143,50088,2026-07-18 02:02:27,delivered,Cebu City,Flash Express,TRK00050088,2026-07-12
217144,50089,2026-07-12 10:27:06,order_confirmed,Iloilo City,Ninja Van,TRK00050089,2026-07-12
217145,50089,2026-07-12 20:27:06,packed,Cagayan de Oro,Ninja Van,TRK00050089,2026-07-12
217146,50089,2026-07-14 09:27:06,shipped,Manila,Ninja Van,TRK00050089,2026-07-12
217147,50089,2026-07-18 09:27:06,out_for_delivery,Las Piñas,Ninja Van,TRK00050089,2026-07-12
217148,50089,2026-07-18 17:27:06,delivered,Cagayan de Oro,Ninja Van,TRK00050089,2026-07-12
217149,50090,2026-07-12 04:56:16,order_confirmed,Cebu City,Flash Express,TRK00050090,2026-07-12
217150,50090,2026-07-12 21:56:16,packed,Bacolod,Flash Express,TRK00050090,2026-07-12
217151,50090,2026-07-13 08:56:16,shipped,Bacolod,Flash Express,TRK00050090,2026-07-12
217152,50090,2026-07-14 08:56:16,out_for_delivery,Marikina,Flash Express,TRK00050090,2026-07-12
217153,50090,2026-07-14 18:56:16,delivered,Baguio,Flash Express,TRK00050090,2026-07-12
217154,50091,2026-07-12 12:23:17,order_confirmed,Pasig,LBC,TRK00050091,2026-07-12
217155,50091,2026-07-13 06:23:17,packed,Makati,LBC,TRK00050091,2026-07-12
217156,50091,2026-07-14 15:23:17,shipped,Muntinlupa,LBC,TRK00050091,2026-07-12
217157,50091,2026-07-15 15:23:17,out_for_delivery,Baguio,LBC,TRK00050091,2026-07-12
217158,50091,2026-07-16 00:23:17,delivered,Pasig,LBC,TRK00050091,2026-07-12
217159,50092,2026-07-12 03:19:43,order_confirmed,Davao City,DHL eCommerce,TRK00050092,2026-07-12
217160,50092,2026-07-12 08:19:43,packed,Manila,DHL eCommerce,TRK00050092,2026-07-12
217161,50092,2026-07-13 22:19:43,shipped,Bacolod,DHL eCommerce,TRK00050092,2026-07-12
217162,50092,2026-07-14 22:19:43,out_for_delivery,Cebu City,DHL eCommerce,TRK00050092,2026-07-12
217163,50092,2026-07-15 08:19:43,delivered,Cagayan de Oro,DHL eCommerce,TRK00050092,2026-07-12
217164,50093,2026-07-12 09:15:56,order_confirmed,Manila,DHL eCommerce,TRK00050093,2026-07-12
217165,50094,2026-07-12 21:49:49,order_confirmed,Muntinlupa,J&T Express,TRK00050094,2026-07-12
217166,50095,2026-07-12 10:33:38,order_confirmed,Parañaque,LBC,TRK00050095,2026-07-12
217167,50095,2026-07-13 03:33:38,packed,Las Piñas,LBC,TRK00050095,2026-07-12
217168,50095,2026-07-14 04:33:38,shipped,Cagayan de Oro,LBC,TRK00050095,2026-07-12
217169,50095,2026-07-17 04:33:38,out_for_delivery,Cebu City,LBC,TRK00050095,2026-07-12
217170,50095,2026-07-17 15:33:38,delivered,Taguig,LBC,TRK00050095,2026-07-12
217171,50096,2026-07-12 05:58:19,order_confirmed,Quezon City,LBC,TRK00050096,2026-07-12
217172,50096,2026-07-12 17:58:19,packed,Davao City,LBC,TRK00050096,2026-07-12
217173,50096,2026-07-13 05:58:19,shipped,Quezon City,LBC,TRK00050096,2026-07-12
217174,50096,2026-07-17 05:58:19,out_for_delivery,Bacolod,LBC,TRK00050096,2026-07-12
217175,50096,2026-07-17 15:58:19,delivered,Iloilo City,LBC,TRK00050096,2026-07-12
217176,50097,2026-07-12 08:00:19,order_confirmed,Parañaque,DHL eCommerce,TRK00050097,2026-07-12
217177,50097,2026-07-12 21:00:19,packed,Las Piñas,DHL eCommerce,TRK00050097,2026-07-12
217178,50097,2026-07-14 18:00:19,shipped,Manila,DHL eCommerce,TRK00050097,2026-07-12
217179,50097,2026-07-19 18:00:19,out_for_delivery,Makati,DHL eCommerce,TRK00050097,2026-07-12
217180,50097,2026-07-20 01:00:19,delivered,Taguig,DHL eCommerce,TRK00050097,2026-07-12
217181,50098,2026-07-12 20:54:42,order_confirmed,Muntinlupa,LBC,TRK00050098,2026-07-12
217182,50099,2026-07-12 16:50:56,order_confirmed,Makati,J&T Express,TRK00050099,2026-07-12
217183,50099,2026-07-13 03:50:56,cancelled,Davao City,J&T Express,TRK00050099,2026-07-12
217184,50100,2026-07-12 17:16:12,order_confirmed,Davao City,J&T Express,TRK00050100,2026-07-12
217185,50100,2026-07-13 06:16:12,packed,Manila,J&T Express,TRK00050100,2026-07-12
217186,50100,2026-07-14 17:16:12,shipped,Marikina,J&T Express,TRK00050100,2026-07-12
217187,50100,2026-07-16 17:16:12,out_for_delivery,Parañaque,J&T Express,TRK00050100,2026-07-12
217188,50100,2026-07-17 02:16:12,delivered,Iloilo City,J&T Express,TRK00050100,2026-07-12
217189,50101,2026-07-13 00:46:13,order_confirmed,Cagayan de Oro,LBC,TRK00050101,2026-07-12
217190,50101,2026-07-13 22:46:13,packed,Quezon City,LBC,TRK00050101,2026-07-12
217191,50101,2026-07-14 19:46:13,shipped,Quezon City,LBC,TRK00050101,2026-07-12
217192,50101,2026-07-16 19:46:13,out_for_delivery,Bacolod,LBC,TRK00050101,2026-07-12
217193,50101,2026-07-17 01:46:13,delivered,Davao City,LBC,TRK00050101,2026-07-12
217194,50102,2026-07-12 13:06:12,order_confirmed,Davao City,DHL eCommerce,TRK00050102,2026-07-12
217195,50102,2026-07-13 10:06:12,packed,Baguio,DHL eCommerce,TRK00050102,2026-07-12
217196,50102,2026-07-14 10:06:12,shipped,Taguig,DHL eCommerce,TRK00050102,2026-07-12
217197,50102,2026-07-15 10:06:12,out_for_delivery,Baguio,DHL eCommerce,TRK00050102,2026-07-12
217198,50102,2026-07-15 19:06:12,delivered,Davao City,DHL eCommerce,TRK00050102,2026-07-12
217199,50103,2026-07-12 09:03:45,order_confirmed,Manila,DHL eCommerce,TRK00050103,2026-07-12
217200,50103,2026-07-12 21:03:45,packed,Cagayan de Oro,DHL eCommerce,TRK00050103,2026-07-12
217201,50103,2026-07-14 20:03:45,shipped,Iloilo City,DHL eCommerce,TRK00050103,2026-07-12
217202,50103,2026-07-18 20:03:45,out_for_delivery,Quezon City,DHL eCommerce,TRK00050103,2026-07-12
217203,50103,2026-07-19 05:03:45,delivered,Pasig,DHL eCommerce,TRK00050103,2026-07-12
217204,50104,2026-07-12 09:43:51,order_confirmed,Marikina,Flash Express,TRK00050104,2026-07-12
217205,50104,2026-07-13 03:43:51,packed,Marikina,Flash Express,TRK00050104,2026-07-12
217206,50104,2026-07-13 23:43:51,shipped,Makati,Flash Express,TRK00050104,2026-07-12
217207,50104,2026-07-18 23:43:51,out_for_delivery,Parañaque,Flash Express,TRK00050104,2026-07-12
217208,50104,2026-07-19 04:43:51,delivered,Davao City,Flash Express,TRK00050104,2026-07-12
217209,50104,2026-07-29 04:43:51,return_requested,Las Piñas,Flash Express,TRK00050104,2026-07-12
217210,50105,2026-07-13 02:18:56,order_confirmed,Iloilo City,J&T Express,TRK00050105,2026-07-12
217211,50105,2026-07-13 12:18:56,packed,Makati,J&T Express,TRK00050105,2026-07-12
217212,50105,2026-07-14 12:18:56,shipped,Makati,J&T Express,TRK00050105,2026-07-12
217213,50105,2026-07-15 12:18:56,out_for_delivery,Manila,J&T Express,TRK00050105,2026-07-12
217214,50105,2026-07-16 00:18:56,delivered,Iloilo City,J&T Express,TRK00050105,2026-07-12
217215,50106,2026-07-12 16:05:39,order_confirmed,Marikina,J&T Express,TRK00050106,2026-07-12
217216,50106,2026-07-13 13:05:39,packed,Cebu City,J&T Express,TRK00050106,2026-07-12
217217,50106,2026-07-13 22:05:39,shipped,Makati,J&T Express,TRK00050106,2026-07-12
217218,50106,2026-07-14 22:05:39,out_for_delivery,Quezon City,J&T Express,TRK00050106,2026-07-12
217219,50106,2026-07-15 05:05:39,delivered,Cebu City,J&T Express,TRK00050106,2026-07-12
217220,50107,2026-07-12 16:40:57,order_confirmed,Iloilo City,LBC,TRK00050107,2026-07-12
217221,50107,2026-07-13 03:40:57,packed,Cebu City,LBC,TRK00050107,2026-07-12
217222,50107,2026-07-13 16:40:57,shipped,Las Piñas,LBC,TRK00050107,2026-07-12
217223,50107,2026-07-18 16:40:57,out_for_delivery,Las Piñas,LBC,TRK00050107,2026-07-12
217224,50107,2026-07-18 21:40:57,delivered,Marikina,LBC,TRK00050107,2026-07-12
217225,50108,2026-07-12 05:11:30,order_confirmed,Muntinlupa,DHL eCommerce,TRK00050108,2026-07-12
217226,50108,2026-07-12 12:11:30,packed,Manila,DHL eCommerce,TRK00050108,2026-07-12
217227,50108,2026-07-12 21:11:30,shipped,Muntinlupa,DHL eCommerce,TRK00050108,2026-07-12
217228,50108,2026-07-16 21:11:30,out_for_delivery,Baguio,DHL eCommerce,TRK00050108,2026-07-12
217229,50108,2026-07-17 06:11:30,delivered,Makati,DHL eCommerce,TRK00050108,2026-07-12
217230,50109,2026-07-12 11:20:38,order_confirmed,Iloilo City,J&T Express,TRK00050109,2026-07-12
217231,50109,2026-07-12 20:20:38,packed,Makati,J&T Express,TRK00050109,2026-07-12
217232,50109,2026-07-13 20:20:38,shipped,Cebu City,J&T Express,TRK00050109,2026-07-12
217233,50109,2026-07-17 20:20:38,out_for_delivery,Manila,J&T Express,TRK00050109,2026-07-12
217234,50109,2026-07-18 06:20:38,delivered,Iloilo City,J&T Express,TRK00050109,2026-07-12
217235,50110,2026-07-12 18:56:38,order_confirmed,Cebu City,LBC,TRK00050110,2026-07-12
217236,50110,2026-07-13 02:56:38,cancelled,Baguio,LBC,TRK00050110,2026-07-12
217237,50111,2026-07-12 21:18:40,order_confirmed,Bacolod,LBC,TRK00050111,2026-07-12
217238,50111,2026-07-13 12:18:40,packed,Makati,LBC,TRK00050111,2026-07-12
217239,50111,2026-07-14 20:18:40,shipped,Davao City,LBC,TRK00050111,2026-07-12
217240,50111,2026-07-17 20:18:40,out_for_delivery,Makati,LBC,TRK00050111,2026-07-12
217241,50111,2026-07-18 08:18:40,delivered,Davao City,LBC,TRK00050111,2026-07-12
217242,50112,2026-07-12 10:58:40,order_confirmed,Las Piñas,Flash Express,TRK00050112,2026-07-12
217243,50112,2026-07-13 01:58:40,packed,Parañaque,Flash Express,TRK00050112,2026-07-12
217244,50112,2026-07-13 08:58:40,shipped,Manila,Flash Express,TRK00050112,2026-07-12
217245,50112,2026-07-17 08:58:40,out_for_delivery,Cebu City,Flash Express,TRK00050112,2026-07-12
217246,50112,2026-07-17 12:58:40,delivered,Davao City,Flash Express,TRK00050112,2026-07-12
217247,50113,2026-07-12 14:12:48,order_confirmed,Quezon City,Flash Express,TRK00050113,2026-07-12
217248,50113,2026-07-13 06:12:48,packed,Pasig,Flash Express,TRK00050113,2026-07-12
217249,50113,2026-07-13 14:12:48,shipped,Davao City,Flash Express,TRK00050113,2026-07-12
217250,50113,2026-07-15 14:12:48,out_for_delivery,Parañaque,Flash Express,TRK00050113,2026-07-12
217251,50113,2026-07-16 01:12:48,delivered,Marikina,Flash Express,TRK00050113,2026-07-12
217252,50114,2026-07-12 05:51:47,order_confirmed,Iloilo City,LBC,TRK00050114,2026-07-12
217253,50114,2026-07-13 01:51:47,packed,Marikina,LBC,TRK00050114,2026-07-12
217254,50114,2026-07-14 22:51:47,shipped,Cagayan de Oro,LBC,TRK00050114,2026-07-12
217255,50114,2026-07-16 22:51:47,out_for_delivery,Parañaque,LBC,TRK00050114,2026-07-12
217256,50114,2026-07-17 06:51:47,delivered,Marikina,LBC,TRK00050114,2026-07-12
217257,50115,2026-07-12 04:59:49,order_confirmed,Davao City,J&T Express,TRK00050115,2026-07-12
217258,50115,2026-07-12 10:59:49,packed,Baguio,J&T Express,TRK00050115,2026-07-12
217259,50115,2026-07-12 18:59:49,shipped,Pasig,J&T Express,TRK00050115,2026-07-12
217260,50115,2026-07-17 18:59:49,out_for_delivery,Manila,J&T Express,TRK00050115,2026-07-12
217261,50115,2026-07-18 01:59:49,delivered,Baguio,J&T Express,TRK00050115,2026-07-12
217262,50116,2026-07-13 01:22:23,order_confirmed,Baguio,DHL eCommerce,TRK00050116,2026-07-12
217263,50116,2026-07-14 01:22:23,packed,Taguig,DHL eCommerce,TRK00050116,2026-07-12
217264,50116,2026-07-14 17:22:23,shipped,Parañaque,DHL eCommerce,TRK00050116,2026-07-12
217265,50116,2026-07-15 17:22:23,out_for_delivery,Baguio,DHL eCommerce,TRK00050116,2026-07-12
217266,50116,2026-07-15 19:22:23,delivered,Parañaque,DHL eCommerce,TRK00050116,2026-07-12
217267,50116,2026-07-28 19:22:23,return_requested,Muntinlupa,DHL eCommerce,TRK00050116,2026-07-12
217268,50117,2026-07-12 15:04:35,order_confirmed,Las Piñas,Ninja Van,TRK00050117,2026-07-12
217269,50117,2026-07-13 11:04:35,packed,Iloilo City,Ninja Van,TRK00050117,2026-07-12
217270,50117,2026-07-14 15:04:35,shipped,Cagayan de Oro,Ninja Van,TRK00050117,2026-07-12
217271,50117,2026-07-15 15:04:35,out_for_delivery,Iloilo City,Ninja Van,TRK00050117,2026-07-12
217272,50117,2026-07-15 17:04:35,delivered,Taguig,Ninja Van,TRK00050117,2026-07-12
217273,50118,2026-07-12 14:54:08,order_confirmed,Muntinlupa,DHL eCommerce,TRK00050118,2026-07-12
217274,50118,2026-07-13 05:54:08,packed,Parañaque,DHL eCommerce,TRK00050118,2026-07-12
217275,50118,2026-07-14 06:54:08,shipped,Baguio,DHL eCommerce,TRK00050118,2026-07-12
217276,50118,2026-07-17 06:54:08,out_for_delivery,Manila,DHL eCommerce,TRK00050118,2026-07-12
217277,50118,2026-07-17 18:54:08,delivered,Baguio,DHL eCommerce,TRK00050118,2026-07-12
217278,50118,2026-07-30 18:54:08,return_requested,Muntinlupa,DHL eCommerce,TRK00050118,2026-07-12
217279,50119,2026-07-12 22:58:51,order_confirmed,Muntinlupa,Flash Express,TRK00050119,2026-07-12
217280,50119,2026-07-13 06:58:51,packed,Manila,Flash Express,TRK00050119,2026-07-12
217281,50119,2026-07-14 15:58:51,shipped,Quezon City,Flash Express,TRK00050119,2026-07-12
217282,50120,2026-07-12 17:54:01,order_confirmed,Baguio,J&T Express,TRK00050120,2026-07-12
217283,50120,2026-07-13 03:54:01,packed,Cagayan de Oro,J&T Express,TRK00050120,2026-07-12
217284,50120,2026-07-14 13:54:01,shipped,Las Piñas,J&T Express,TRK00050120,2026-07-12
217285,50120,2026-07-15 13:54:01,out_for_delivery,Muntinlupa,J&T Express,TRK00050120,2026-07-12
217286,50120,2026-07-15 20:54:01,delivered,Cagayan de Oro,J&T Express,TRK00050120,2026-07-12
217287,50120,2026-07-26 20:54:01,return_requested,Bacolod,J&T Express,TRK00050120,2026-07-12
217288,50121,2026-07-12 03:13:14,order_confirmed,Parañaque,Flash Express,TRK00050121,2026-07-12
217289,50122,2026-07-12 16:21:50,order_confirmed,Iloilo City,J&T Express,TRK00050122,2026-07-12
217290,50122,2026-07-13 12:21:50,packed,Makati,J&T Express,TRK00050122,2026-07-12
217291,50122,2026-07-14 02:21:50,shipped,Muntinlupa,J&T Express,TRK00050122,2026-07-12
217292,50123,2026-07-12 07:10:20,order_confirmed,Baguio,LBC,TRK00050123,2026-07-12
217293,50123,2026-07-13 01:10:20,packed,Marikina,LBC,TRK00050123,2026-07-12
217294,50123,2026-07-14 13:10:20,shipped,Cagayan de Oro,LBC,TRK00050123,2026-07-12
217295,50123,2026-07-15 13:10:20,out_for_delivery,Manila,LBC,TRK00050123,2026-07-12
217296,50123,2026-07-15 17:10:20,delivered,Cebu City,LBC,TRK00050123,2026-07-12
217297,50124,2026-07-12 20:25:10,order_confirmed,Manila,LBC,TRK00050124,2026-07-12
217298,50124,2026-07-12 23:25:10,cancelled,Pasig,LBC,TRK00050124,2026-07-12
217299,50125,2026-07-12 18:03:56,order_confirmed,Las Piñas,Ninja Van,TRK00050125,2026-07-12
217300,50125,2026-07-13 13:03:56,packed,Quezon City,Ninja Van,TRK00050125,2026-07-12
217301,50125,2026-07-13 20:03:56,shipped,Marikina,Ninja Van,TRK00050125,2026-07-12
217302,50125,2026-07-15 20:03:56,out_for_delivery,Taguig,Ninja Van,TRK00050125,2026-07-12
217303,50125,2026-07-16 00:03:56,delivered,Muntinlupa,Ninja Van,TRK00050125,2026-07-12
217304,50126,2026-07-12 06:21:06,order_confirmed,Manila,LBC,TRK00050126,2026-07-12
217305,50126,2026-07-13 03:21:06,packed,Davao City,LBC,TRK00050126,2026-07-12
217306,50126,2026-07-14 07:21:06,shipped,Cagayan de Oro,LBC,TRK00050126,2026-07-12
217307,50127,2026-07-12 11:06:20,order_confirmed,Makati,DHL eCommerce,TRK00050127,2026-07-12
217308,50127,2026-07-13 01:06:20,packed,Baguio,DHL eCommerce,TRK00050127,2026-07-12
217309,50127,2026-07-14 07:06:20,shipped,Las Piñas,DHL eCommerce,TRK00050127,2026-07-12
217310,50127,2026-07-18 07:06:20,out_for_delivery,Bacolod,DHL eCommerce,TRK00050127,2026-07-12
217311,50127,2026-07-18 18:06:20,delivered,Makati,DHL eCommerce,TRK00050127,2026-07-12
217312,50128,2026-07-12 06:36:59,order_confirmed,Marikina,LBC,TRK00050128,2026-07-12
217313,50128,2026-07-13 05:36:59,packed,Cebu City,LBC,TRK00050128,2026-07-12
217314,50128,2026-07-14 13:36:59,shipped,Quezon City,LBC,TRK00050128,2026-07-12
217315,50128,2026-07-18 13:36:59,out_for_delivery,Parañaque,LBC,TRK00050128,2026-07-12
