event_id,order_id,event_timestamp,event_type,hub_city,carrier,tracking_number,batch_date
218539,50405,2026-07-14 09:25:14,order_confirmed,Muntinlupa,Ninja Van,TRK00050405,2026-07-14
218540,50405,2026-07-15 00:25:14,packed,Davao City,Ninja Van,TRK00050405,2026-07-14
218541,50405,2026-07-15 13:25:14,shipped,Marikina,Ninja Van,TRK00050405,2026-07-14
218542,50405,2026-07-20 13:25:14,out_for_delivery,Marikina,Ninja Van,TRK00050405,2026-07-14
218543,50405,2026-07-20 18:25:14,delivered,Pasig,Ninja Van,TRK00050405,2026-07-14
218544,50406,2026-07-14 11:24:31,order_confirmed,Cebu City,J&T Express,TRK00050406,2026-07-14
218545,50406,2026-07-14 21:24:31,packed,Las Piñas,J&T Express,TRK00050406,2026-07-14
218546,50406,2026-07-15 13:24:31,shipped,Pasig,J&T Express,TRK00050406,2026-07-14
218547,50406,2026-07-19 13:24:31,out_for_delivery,Muntinlupa,J&T Express,TRK00050406,2026-07-14
218548,50406,2026-07-20 01:24:31,delivered,Iloilo City,J&T Express,TRK00050406,2026-07-14
218549,50407,2026-07-14 19:40:18,order_confirmed,Manila,Ninja Van,TRK00050407,2026-07-14
218550,50407,2026-07-15 02:40:18,packed,Davao City,Ninja Van,TRK00050407,2026-07-14
218551,50407,2026-07-15 18:40:18,shipped,Parañaque,Ninja Van,TRK00050407,2026-07-14
218552,50407,2026-07-18 18:40:18,out_for_delivery,Iloilo City,Ninja Van,TRK00050407,2026-07-14
218553,50407,2026-07-19 04:40:18,delivered,Las Piñas,Ninja Van,TRK00050407,2026-07-14
218554,50408,2026-07-14 19:05:03,order_confirmed,Davao City,J&T Express,TRK00050408,2026-07-14
218555,50408,2026-07-15 13:05:03,packed,Bacolod,J&T Express,TRK00050408,2026-07-14
218556,50408,2026-07-17 12:05:03,shipped,Cebu City,J&T Express,TRK00050408,2026-07-14
218557,50408,2026-07-19 12:05:03,out_for_delivery,Manila,J&T Express,TRK00050408,2026-07-14
218558,50408,2026-07-19 14:05:03,delivered,Taguig,J&T Express,TRK00050408,2026-07-14
218559,50409,2026-07-14 13:45:55,order_confirmed,Muntinlupa,J&T Express,TRK00050409,2026-07-14
218560,50409,2026-07-15 06:45:55,packed,Pasig,J&T Express,TRK00050409,2026-07-14
218561,50409,2026-07-16 08:45:55,shipped,Bacolod,J&T Express,TRK00050409,2026-07-14
218562,50409,2026-07-20 08:45:55,out_for_delivery,Las Piñas,J&T Express,TRK00050409,2026-07-14
218563,50409,2026-07-20 17:45:55,delivered,Taguig,J&T Express,TRK00050409,2026-07-14
218564,50410,2026-07-14 17:08:31,order_confirmed,Quezon City,Flash Express,TRK00050410,2026-07-14
218565,50410,2026-07-15 02:08:31,packed,Marikina,Flash Express,TRK00050410,2026-07-14
218566,50410,2026-07-16 09:08:31,shipped,Marikina,Flash Express,TRK00050410,2026-07-14
218567,50410,2026-07-20 09:08:31,out_for_delivery,Iloilo City,Flash Express,TRK00050410,2026-07-14
218568,50410,2026-07-20 20:08:31,delivered,Pasig,Flash Express,TRK00050410,2026-07-14
218569,50410,2026-07-24 20:08:31,return_requested,Quezon City,Flash Express,TRK00050410,2026-07-14
218570,50411,2026-07-14 11:45:49,order_confirmed,Cebu City,DHL eCommerce,TRK00050411,2026-07-14
218571,50411,2026-07-15 10:45:49,packed,Cagayan de Oro,DHL eCommerce,TRK00050411,2026-07-14
218572,50411,2026-07-16 08:45:49,shipped,Quezon City,DHL eCommerce,TRK00050411,2026-07-14
218573,50411,2026-07-18 08:45:49,out_for_delivery,Davao City,DHL eCommerce,TRK00050411,2026-07-14
218574,50411,2026-07-18 11:45:49,delivered,Muntinlupa,DHL eCommerce,TRK00050411,2026-07-14
218575,50412,2026-07-14 05:23:10,order_confirmed,Parañaque,LBC,TRK00050412,2026-07-14
218576,50412,2026-07-14 15:23:10,packed,Davao City,LBC,TRK00050412,2026-07-14
218577,50412,2026-07-15 09:23:10,shipped,Davao City,LBC,TRK00050412,2026-07-14
218578,50412,2026-07-18 09:23:10,out_for_delivery,Cagayan de Oro,LBC,TRK00050412,2026-07-14
218579,50412,2026-07-18 15:23:10,delivered,Muntinlupa,LBC,TRK00050412,2026-07-14
218580,50413,2026-07-14 11:56:01,order_confirmed,Pasig,J&T Express,TRK00050413,2026-07-14
218581,50413,2026-07-14 20:56:01,packed,Taguig,J&T Express,TRK00050413,2026-07-14
218582,50413,2026-07-16 04:56:01,shipped,Marikina,J&T Express,TRK00050413,2026-07-14
218583,50413,2026-07-18 04:56:01,out_for_delivery,Cebu City,J&T Express,TRK00050413,2026-07-14
218584,50413,2026-07-18 06:56:01,delivered,Manila,J&T Express,TRK00050413,2026-07-14
218585,50414,2026-07-14 07:43:03,order_confirmed,Parañaque,Flash Express,TRK00050414,2026-07-14
218586,50414,2026-07-14 21:43:03,packed,Parañaque,Flash Express,TRK00050414,2026-07-14
218587,50414,2026-07-16 04:43:03,shipped,Manila,Flash Express,TRK00050414,2026-07-14
218588,50414,2026-07-18 04:43:03,out_for_delivery,Baguio,Flash Express,TRK00050414,2026-07-14
218589,50414,2026-07-18 12:43:03,delivered,Quezon City,Flash Express,TRK00050414,2026-07-14
218590,50415,2026-07-14 06:41:31,order_confirmed,Quezon City,J&T Express,TRK00050415,2026-07-14
218591,50415,2026-07-14 21:41:31,packed,Baguio,J&T Express,TRK00050415,2026-07-14
218592,50415,2026-07-16 17:41:31,shipped,Pasig,J&T Express,TRK00050415,2026-07-14
218593,50415,2026-07-21 17:41:31,out_for_delivery,Bacolod,J&T Express,TRK00050415,2026-07-14
218594,50415,2026-07-21 19:41:31,delivered,Makati,J&T Express,TRK00050415,2026-07-14
218595,50416,2026-07-15 00:03:26,order_confirmed,Makati,DHL eCommerce,TRK00050416,2026-07-14
218596,50416,2026-07-15 05:03:26,cancelled,Iloilo City,DHL eCommerce,TRK00050416,2026-07-14
218597,50417,2026-07-14 10:59:08,order_confirmed,Makati,Flash Express,TRK00050417,2026-07-14
218598,50417,2026-07-14 16:59:08,packed,Manila,Flash Express,TRK00050417,2026-07-14
218599,50417,2026-07-15 18:59:08,shipped,Quezon City,Flash Express,TRK00050417,2026-07-14
218600,50417,2026-07-20 18:59:08,out_for_delivery,Iloilo City,Flash Express,TRK00050417,2026-07-14
218601,50417,2026-07-21 02:59:08,delivered,Parañaque,Flash Express,TRK00050417,2026-07-14
218602,50418,2026-07-14 10:28:32,order_confirmed,Cagayan de Oro,Flash Express,TRK00050418,2026-07-14
218603,50418,2026-07-14 15:28:32,cancelled,Baguio,Flash Express,TRK00050418,2026-07-14
218604,50419,2026-07-14 18:41:14,order_confirmed,Las Piñas,Flash Express,TRK00050419,2026-07-14
218605,50419,2026-07-15 08:41:14,packed,Baguio,Flash Express,TRK00050419,2026-07-14
218606,50419,2026-07-16 21:41:14,shipped,Quezon City,Flash Express,TRK00050419,2026-07-14
218607,50420,2026-07-14 11:21:44,order_confirmed,Quezon City,J&T Express,TRK00050420,2026-07-14
218608,50420,2026-07-14 22:21:44,packed,Pasig,J&T Express,TRK00050420,2026-07-14
218609,50420,2026-07-15 15:21:44,shipped,Parañaque,J&T Express,TRK00050420,2026-07-14
218610,50421,2026-07-14 22:38:31,order_confirmed,Parañaque,Flash Express,TRK00050421,2026-07-14
218611,50421,2026-07-15 17:38:31,packed,Iloilo City,Flash Express,TRK00050421,2026-07-14
218612,50421,2026-07-16 01:38:31,shipped,Manila,Flash Express,TRK00050421,2026-07-14
218613,50421,2026-07-20 01:38:31,out_for_delivery,Manila,Flash Express,TRK00050421,2026-07-14
218614,50421,2026-07-20 08:38:31,delivered,Manila,Flash Express,TRK00050421,2026-07-14
218615,50422,2026-07-14 17:15:09,order_confirmed,Parañaque,Ninja Van,TRK00050422,2026-07-14
218616,50422,2026-07-14 20:15:09,cancelled,Muntinlupa,Ninja Van,TRK00050422,2026-07-14
218617,50423,2026-07-14 05:05:34,order_confirmed,Baguio,DHL eCommerce,TRK00050423,2026-07-14
218618,50423,2026-07-15 03:05:34,packed,Davao City,DHL eCommerce,TRK00050423,2026-07-14
218619,50423,2026-07-15 22:05:34,shipped,Taguig,DHL eCommerce,TRK00050423,2026-07-14
218620,50423,2026-07-20 22:05:34,out_for_delivery,Bacolod,DHL eCommerce,TRK00050423,2026-07-14
218621,50423,2026-07-21 00:05:34,delivered,Marikina,DHL eCommerce,TRK00050423,2026-07-14
218622,50424,2026-07-15 00:03:27,order_confirmed,Marikina,LBC,TRK00050424,2026-07-14
218623,50424,2026-07-15 07:03:27,packed,Muntinlupa,LBC,TRK00050424,2026-07-14
218624,50424,2026-07-16 14:03:27,shipped,Makati,LBC,TRK00050424,2026-07-14
218625,50424,2026-07-19 14:03:27,out_for_delivery,Manila,LBC,TRK00050424,2026-07-14
218626,50424,2026-07-20 01:03:27,delivered,Muntinlupa,LBC,TRK00050424,2026-07-14
218627,50425,2026-07-14 22:50:50,order_confirmed,Bacolod,Flash Express,TRK00050425,2026-07-14
218628,50425,2026-07-15 10:50:50,packed,Cebu City,Flash Express,TRK00050425,2026-07-14
218629,50425,2026-07-17 06:50:50,shipped,Bacolod,Flash Express,TRK00050425,2026-07-14
218630,50426,2026-07-14 19:36:32,order_confirmed,Pasig,Ninja Van,TRK00050426,2026-07-14
218631,50426,2026-07-15 03:36:32,packed,Las Piñas,Ninja Van,TRK00050426,2026-07-14
218632,50426,2026-07-15 22:36:32,shipped,Parañaque,Ninja Van,TRK00050426,2026-07-14
218633,50426,2026-07-16 22:36:32,out_for_delivery,Baguio,Ninja Van,TRK00050426,2026-07-14
218634,50426,2026-07-17 10:36:32,delivered,Manila,Ninja Van,TRK00050426,2026-07-14
218635,50427,2026-07-14 03:25:29,order_confirmed,Muntinlupa,Ninja Van,TRK00050427,2026-07-14
218636,50427,2026-07-14 14:25:29,packed,Makati,Ninja Van,TRK00050427,2026-07-14
218637,50427,2026-07-15 21:25:29,shipped,Las Piñas,Ninja Van,TRK00050427,2026-07-14
218638,50427,2026-07-16 21:25:29,out_for_delivery,Pasig,Ninja Van,TRK00050427,2026-07-14
218639,50427,2026-07-16 23:25:29,delivered,Manila,Ninja Van,TRK00050427,2026-07-14
218640,50428,2026-07-14 09:07:08,order_confirmed,Bacolod,Flash Express,TRK00050428,2026-07-14
218641,50428,2026-07-14 22:07:08,packed,Muntinlupa,Flash Express,TRK00050428,2026-07-14
218642,50428,2026-07-16 18:07:08,shipped,Baguio,Flash Express,TRK00050428,2026-07-14
218643,50428,2026-07-18 18:07:08,out_for_delivery,Iloilo City,Flash Express,TRK00050428,2026-07-14
218644,50428,2026-07-19 01:07:08,delivered,Marikina,Flash Express,TRK00050428,2026-07-14
218645,50429,2026-07-14 06:23:43,order_confirmed,Davao City,Flash Express,TRK00050429,2026-07-14
218646,50429,2026-07-15 04:23:43,packed,Las Piñas,Flash Express,TRK00050429,2026-07-14
218647,50429,2026-07-17 00:23:43,shipped,Las Piñas,Flash Express,TRK00050429,2026-07-14
218648,50430,2026-07-14 11:22:28,order_confirmed,Quezon City,DHL eCommerce,TRK00050430,2026-07-14
218649,50430,2026-07-15 04:22:28,packed,Cebu City,DHL eCommerce,TRK00050430,2026-07-14
218650,50430,2026-07-17 02:22:28,shipped,Bacolod,DHL eCommerce,TRK00050430,2026-07-14
218651,50430,2026-07-21 02:22:28,out_for_delivery,Bacolod,DHL eCommerce,TRK00050430,2026-07-14
218652,50430,2026-07-21 05:22:28,delivered,Marikina,DHL eCommerce,TRK00050430,2026-07-14
218653,50431,2026-07-14 20:59:17,order_confirmed,Iloilo City,DHL eCommerce,TRK00050431,2026-07-14
218654,50431,2026-07-15 20:59:17,packed,Manila,DHL eCommerce,TRK00050431,2026-07-14
218655,50431,2026-07-17 11:59:17,shipped,Pasig,DHL eCommerce,TRK00050431,2026-07-14
218656,50431,2026-07-18 11:59:17,out_for_delivery,Makati,DHL eCommerce,TRK00050431,2026-07-14
218657,50431,2026-07-18 17:59:17,delivered,Muntinlupa,DHL eCommerce,TRK00050431,2026-07-14
218658,50432,2026-07-14 13:38:07,order_confirmed,Manila,DHL eCommerce,TRK00050432,2026-07-14
218659,50432,2026-07-15 02:38:07,packed,Baguio,DHL eCommerce,TRK00050432,2026-07-14
218660,50432,2026-07-16 20:38:07,shipped,Baguio,DHL eCommerce,TRK00050432,2026-07-14
218661,50432,2026-07-17 20:38:07,out_for_delivery,Davao City,DHL eCommerce,TRK00050432,2026-07-14
218662,50432,2026-07-18 06:38:07,delivered,Iloilo City,DHL eCommerce,TRK00050432,2026-07-14
218663,50433,2026-07-14 22:32:35,order_confirmed,Parañaque,Ninja Van,TRK00050433,2026-07-14
218664,50433,2026-07-15 20:32:35,packed,Makati,Ninja Van,TRK00050433,2026-07-14
218665,50433,2026-07-16 07:32:35,shipped,Muntinlupa,Ninja Van,TRK00050433,2026-07-14
218666,50433,2026-07-21 07:32:35,out_for_delivery,Quezon City,Ninja Van,TRK00050433,2026-07-14
218667,50433,2026-07-21 09:32:35,delivered,Davao City,Ninja Van,TRK00050433,2026-07-14
218668,50433,2026-07-23 09:32:35,return_requested,Cebu City,Ninja Van,TRK00050433,2026-07-14
218669,50434,2026-07-14 19:51:49,order_confirmed,Makati,Flash Express,TRK00050434,2026-07-14
218670,50434,2026-07-15 07:51:49,packed,Parañaque,Flash Express,TRK00050434,2026-07-14
218671,50434,2026-07-16 10:51:49,shipped,Muntinlupa,Flash Express,TRK00050434,2026-07-14
218672,50434,2026-07-18 10:51:49,out_for_delivery,Davao City,Flash Express,TRK00050434,2026-07-14
218673,50434,2026-07-18 15:51:49,delivered,Quezon City,Flash Express,TRK00050434,2026-07-14
218674,50435,2026-07-14 16:26:12,order_confirmed,Parañaque,Flash Express,TRK00050435,2026-07-14
218675,50435,2026-07-14 20:26:12,packed,Muntinlupa,Flash Express,TRK00050435,2026-07-14
218676,50435,2026-07-15 12:26:12,shipped,Pasig,Flash Express,TRK00050435,2026-07-14
218677,50435,2026-07-19 12:26:12,out_for_delivery,Parañaque,Flash Express,TRK00050435,2026-07-14
218678,50435,2026-07-19 21:26:12,delivered,Las Piñas,Flash Express,TRK00050435,2026-07-14
218679,50436,2026-07-14 12:45:07,order_confirmed,Muntinlupa,LBC,TRK00050436,2026-07-14
218680,50436,2026-07-14 20:45:07,packed,Parañaque,LBC,TRK00050436,2026-07-14
218681,50436,2026-07-15 02:45:07,shipped,Muntinlupa,LBC,TRK00050436,2026-07-14
218682,50436,2026-07-17 02:45:07,out_for_delivery,Taguig,LBC,TRK00050436,2026-07-14
218683,50436,2026-07-17 05:45:07,delivered,Bacolod,LBC,TRK00050436,2026-07-14
218684,50437,2026-07-14 12:25:37,order_confirmed,Pasig,J&T Express,TRK00050437,2026-07-14
218685,50437,2026-07-15 12:25:37,packed,Makati,J&T Express,TRK00050437,2026-07-14
218686,50437,2026-07-17 04:25:37,shipped,Davao City,J&T Express,TRK00050437,2026-07-14
218687,50437,2026-07-19 04:25:37,out_for_delivery,Manila,J&T Express,TRK00050437,2026-07-14
218688,50437,2026-07-19 07:25:37,delivered,Marikina,J&T Express,TRK00050437,2026-07-14
218689,50438,2026-07-14 11:20:22,order_confirmed,Taguig,Flash Express,TRK00050438,2026-07-14
218690,50438,2026-07-15 06:20:22,packed,Pasig,Flash Express,TRK00050438,2026-07-14
218691,50438,2026-07-15 13:20:22,shipped,Quezon City,Flash Express,TRK00050438,2026-07-14
218692,50438,2026-07-19 13:20:22,out_for_delivery,Quezon City,Flash Express,TRK00050438,2026-07-14
218693,50438,2026-07-20 00:20:22,delivered,Bacolod,Flash Express,TRK00050438,2026-07-14
218694,50439,2026-07-15 02:07:40,order_confirmed,Cagayan de Oro,Flash Express,TRK00050439,2026-07-14
218695,50439,2026-07-15 14:07:40,cancelled,Quezon City,Flash Express,TRK00050439,2026-07-14
218696,50440,2026-07-14 15:19:19,order_confirmed,Marikina,Flash Express,TRK00050440,2026-07-14
218697,50440,2026-07-15 11:19:19,packed,Taguig,Flash Express,TRK00050440,2026-07-14
218698,50440,2026-07-17 06:19:19,shipped,Baguio,Flash Express,TRK00050440,2026-07-14
218699,50440,2026-07-22 06:19:19,out_for_delivery,Davao City,Flash Express,TRK00050440,2026-07-14
218700,50440,2026-07-22 18:19:19,delivered,Baguio,Flash Express,TRK00050440,2026-07-14
218701,50441,2026-07-14 12:33:23,order_confirmed,Cagayan de Oro,Ninja Van,TRK00050441,2026-07-14
218702,50441,2026-07-15 05:33:23,packed,Iloilo City,Ninja Van,TRK00050441,2026-07-14
218703,50441,2026-07-16 17:33:23,shipped,Quezon City,Ninja Van,TRK00050441,2026-07-14
218704,50441,2026-07-17 17:33:23,out_for_delivery,Pasig,Ninja Van,TRK00050441,2026-07-14
218705,50441,2026-07-18 02:33:23,delivered,Iloilo City,Ninja Van,TRK00050441,2026-07-14
218706,50442,2026-07-14 05:29:15,order_confirmed,Baguio,Flash Express,TRK00050442,2026-07-14
218707,50443,2026-07-14 23:03:19,order_confirmed,Cebu City,DHL eCommerce,TRK00050443,2026-07-14
218708,50444,2026-07-14 18:08:02,order_confirmed,Parañaque,J&T Express,TRK00050444,2026-07-14
218709,50444,2026-07-15 06:08:02,cancelled,Davao City,J&T Express,TRK00050444,2026-07-14
218710,50445,2026-07-14 19:17:38,order_confirmed,Bacolod,Flash Express,TRK00050445,2026-07-14
218711,50445,2026-07-15 18:17:38,packed,Makati,Flash Express,TRK00050445,2026-07-14
218712,50445,2026-07-16 13:17:38,shipped,Taguig,Flash Express,TRK00050445,2026-07-14
218713,50445,2026-07-19 13:17:38,out_for_delivery,Cagayan de Oro,Flash Express,TRK00050445,2026-07-14
218714,50445,2026-07-19 16:17:38,delivered,Manila,Flash Express,TRK00050445,2026-07-14
218715,50446,2026-07-14 17:59:51,order_confirmed,Quezon City,Flash Express,TRK00050446,2026-07-14
218716,50446,2026-07-15 04:59:51,packed,Marikina,Flash Express,TRK00050446,2026-07-14
218717,50446,2026-07-15 23:59:51,shipped,Cebu City,Flash Express,TRK00050446,2026-07-14
218718,50446,2026-07-20 23:59:51,out_for_delivery,Makati,Flash Express,TRK00050446,2026-07-14
218719,50446,2026-07-21 01:59:51,delivered,Quezon City,Flash Express,TRK00050446,2026-07-14
218720,50447,2026-07-14 06:53:12,order_confirmed,Cagayan de Oro,Ninja Van,TRK00050447,2026-07-14
218721,50447,2026-07-14 08:53:12,cancelled,Manila,Ninja Van,TRK00050447,2026-07-14
218722,50448,2026-07-14 10:54:38,order_confirmed,Pasig,Flash Express,TRK00050448,2026-07-14
218723,50448,2026-07-15 00:54:38,packed,Muntinlupa,Flash Express,TRK00050448,2026-07-14
218724,50448,2026-07-16 04:54:38,shipped,Cagayan de Oro,Flash Express,TRK00050448,2026-07-14
218725,50448,2026-07-17 04:54:38,out_for_delivery,Parañaque,Flash Express,TRK00050448,2026-07-14
218726,50448,2026-07-17 14:54:38,delivered,Marikina,Flash Express,TRK00050448,2026-07-14
218727,50449,2026-07-14 18:22:38,order_confirmed,Las Piñas,Flash Express,TRK00050449,2026-07-14
218728,50449,2026-07-14 20:22:38,cancelled,Muntinlupa,Flash Express,TRK00050449,2026-07-14
218729,50450,2026-07-14 20:36:40,order_confirmed,Marikina,DHL eCommerce,TRK00050450,2026-07-14
218730,50450,2026-07-15 05:36:40,packed,Makati,DHL eCommerce,TRK00050450,2026-07-14
218731,50450,2026-07-17 03:36:40,shipped,Parañaque,DHL eCommerce,TRK00050450,2026-07-14
218732,50450,2026-07-18 03:36:40,out_for_delivery,Las Piñas,DHL eCommerce,TRK00050450,2026-07-14
218733,50450,2026-07-18 08:36:40,delivered,Iloilo City,DHL eCommerce,TRK00050450,2026-07-14
218734,50451,2026-07-14 11:31:40,order_confirmed,Muntinlupa,J&T Express,TRK00050451,2026-07-14
218735,50451,2026-07-15 02:31:40,packed,Iloilo City,J&T Express,TRK00050451,2026-07-14
218736,50451,2026-07-16 05:31:40,shipped,Las Piñas,J&T Express,TRK00050451,2026-07-14
218737,50451,2026-07-18 05:31:40,out_for_delivery,Taguig,J&T Express,TRK00050451,2026-07-14
218738,50451,2026-07-18 08:31:40,delivered,Cebu City,J&T Express,TRK00050451,2026-07-14
218739,50452,2026-07-14 14:40:48,order_confirmed,Cebu City,DHL eCommerce,TRK00050452,2026-07-14
218740,50452,2026-07-14 20:40:48,packed,Makati,DHL eCommerce,TRK00050452,2026-07-14
218741,50452,2026-07-15 19:40:48,shipped,Davao City,DHL eCommerce,TRK00050452,2026-07-14
218742,50452,2026-07-18 19:40:48,out_for_delivery,Makati,DHL eCommerce,TRK00050452,2026-07-14
218743,50452,2026-07-19 03:40:48,delivered,Davao City,DHL eCommerce,TRK00050452,2026-07-14
218744,50453,2026-07-14 06:52:47,order_confirmed,Las Piñas,Flash Express,TRK00050453,2026-07-14
218745,50453,2026-07-14 21:52:47,packed,Parañaque,Flash Express,TRK00050453,2026-07-14
218746,50453,2026-07-15 04:52:47,shipped,Manila,Flash Express,TRK00050453,2026-07-14
218747,50453,2026-07-19 04:52:47,out_for_delivery,Cebu City,Flash Express,TRK00050453,2026-07-14
218748,50453,2026-07-19 08:52:47,delivered,Davao City,Flash Express,TRK00050453,2026-07-14
218749,50454,2026-07-14 03:57:49,order_confirmed,Quezon City,Flash Express,TRK00050454,2026-07-14
218750,50454,2026-07-14 19:57:49,packed,Pasig,Flash Express,TRK00050454,2026-07-14
218751,50454,2026-07-15 03:57:49,shipped,Davao City,Flash Express,TRK00050454,2026-07-14
218752,50454,2026-07-17 03:57:49,out_for_delivery,Parañaque,Flash Express,TRK00050454,2026-07-14
218753,50454,2026-07-17 14:57:49,delivered,Marikina,Flash Express,TRK00050454,2026-07-14
218754,50455,2026-07-15 01:06:23,order_confirmed,Bacolod,LBC,TRK00050455,2026-07-14
218755,50455,2026-07-15 21:06:23,packed,Marikina,LBC,TRK00050455,2026-07-14
218756,50455,2026-07-17 18:06:23,shipped,Cagayan de Oro,LBC,TRK00050455,2026-07-14
218757,50455,2026-07-19 18:06:23,out_for_delivery,Parañaque,LBC,TRK00050455,2026-07-14
218758,50455,2026-07-20 02:06:23,delivered,Marikina,LBC,TRK00050455,2026-07-14
218759,50455,2026-07-28 02:06:23,return_requested,Las Piñas,LBC,TRK00050455,2026-07-14
218760,50456,2026-07-14 12:45:35,order_confirmed,Parañaque,Ninja Van,TRK00050456,2026-07-14
218761,50456,2026-07-14 17:45:35,packed,Baguio,Ninja Van,TRK00050456,2026-07-14
218762,50456,2026-07-16 09:45:35,shipped,Pasig,Ninja Van,TRK00050456,2026-07-14
218763,50456,2026-07-19 09:45:35,out_for_delivery,Manila,Ninja Van,TRK00050456,2026-07-14
218764,50456,2026-07-19 17:45:35,delivered,Baguio,Ninja Van,TRK00050456,2026-07-14
218765,50457,2026-07-14 15:22:08,order_confirmed,Baguio,DHL eCommerce,TRK00050457,2026-07-14
218766,50457,2026-07-15 15:22:08,packed,Taguig,DHL eCommerce,TRK00050457,2026-07-14
218767,50457,2026-07-16 07:22:08,shipped,Parañaque,DHL eCommerce,TRK00050457,2026-07-14
218768,50457,2026-07-17 07:22:08,out_for_delivery,Baguio,DHL eCommerce,TRK00050457,2026-07-14
218769,50457,2026-07-17 09:22:08,delivered,Parañaque,DHL eCommerce,TRK00050457,2026-07-14
218770,50457,2026-07-30 09:22:08,return_requested,Muntinlupa,DHL eCommerce,TRK00050457,2026-07-14
218771,50458,2026-07-15 01:13:51,order_confirmed,Manila,Ninja Van,TRK00050458,2026-07-14
218772,50458,2026-07-15 21:13:51,packed,Las Piñas,Ninja Van,TRK00050458,2026-07-14
218773,50458,2026-07-17 01:13:51,shipped,Iloilo City,Ninja Van,TRK00050458,2026-07-14
218774,50459,2026-07-14 15:54:01,order_confirmed,Parañaque,DHL eCommerce,TRK00050459,2026-07-14
218775,50459,2026-07-15 09:54:01,packed,Muntinlupa,DHL eCommerce,TRK00050459,2026-07-14
218776,50459,2026-07-16 12:54:01,shipped,Cebu City,DHL eCommerce,TRK00050459,2026-07-14
218777,50459,2026-07-18 12:54:01,out_for_delivery,Pasig,DHL eCommerce,TRK00050459,2026-07-14
218778,50459,2026-07-18 23:54:01,delivered,Parañaque,DHL eCommerce,TRK00050459,2026-07-14
218779,50459,2026-07-28 23:54:01,return_requested,Baguio,DHL eCommerce,TRK00050459,2026-07-14
218780,50460,2026-07-14 02:31:14,order_confirmed,Baguio,LBC,TRK00050460,2026-07-14
218781,50461,2026-07-14 17:41:50,order_confirmed,Parañaque,Ninja Van,TRK00050461,2026-07-14
218782,50461,2026-07-15 00:41:50,packed,Muntinlupa,Ninja Van,TRK00050461,2026-07-14
218783,50461,2026-07-15 15:41:50,shipped,Manila,Ninja Van,TRK00050461,2026-07-14
218784,50462,2026-07-14 08:04:20,order_confirmed,Manila,LBC,TRK00050462,2026-07-14
218785,50462,2026-07-14 16:04:20,packed,Bacolod,LBC,TRK00050462,2026-07-14
218786,50462,2026-07-16 04:04:20,shipped,Davao City,LBC,TRK00050462,2026-07-14
218787,50462,2026-07-18 04:04:20,out_for_delivery,Las Piñas,LBC,TRK00050462,2026-07-14
218788,50462,2026-07-18 13:04:20,delivered,Muntinlupa,LBC,TRK00050462,2026-07-14
218789,50463,2026-07-14 20:19:10,order_confirmed,Davao City,DHL eCommerce,TRK00050463,2026-07-14
218790,50463,2026-07-15 07:19:10,cancelled,Parañaque,DHL eCommerce,TRK00050463,2026-07-14
218791,50464,2026-07-14 17:29:56,order_confirmed,Parañaque,Flash Express,TRK00050464,2026-07-14
218792,50464,2026-07-15 01:29:56,packed,Makati,Flash Express,TRK00050464,2026-07-14
218793,50464,2026-07-16 15:29:56,shipped,Muntinlupa,Flash Express,TRK00050464,2026-07-14
218794,50464,2026-07-18 15:29:56,out_for_delivery,Manila,Flash Express,TRK00050464,2026-07-14
218795,50464,2026-07-19 00:29:56,delivered,Iloilo City,Flash Express,TRK00050464,2026-07-14
218796,50465,2026-07-14 06:30:06,order_confirmed,Marikina,LBC,TRK00050465,2026-07-14
218797,50465,2026-07-15 03:30:06,packed,Cagayan de Oro,LBC,TRK00050465,2026-07-14
218798,50465,2026-07-16 08:30:06,shipped,Manila,LBC,TRK00050465,2026-07-14
218799,50466,2026-07-14 11:37:20,order_confirmed,Manila,Ninja Van,TRK00050466,2026-07-14
218800,50466,2026-07-15 00:37:20,packed,Pasig,Ninja Van,TRK00050466,2026-07-14
218801,50466,2026-07-15 08:37:20,shipped,Pasig,Ninja Van,TRK00050466,2026-07-14
218802,50466,2026-07-20 08:37:20,out_for_delivery,Iloilo City,Ninja Van,TRK00050466,2026-07-14
218803,50466,2026-07-20 12:37:20,delivered,Las Piñas,Ninja Van,TRK00050466,2026-07-14
218804,50467,2026-07-14 06:27:59,order_confirmed,Taguig,J&T Express,TRK00050467,2026-07-14
218805,50467,2026-07-14 23:27:59,packed,Muntinlupa,J&T Express,TRK00050467,2026-07-14
218806,50467,2026-07-15 08:27:59,shipped,Quezon City,J&T Express,TRK00050467,2026-07-14
218807,50467,2026-07-18 08:27:59,out_for_delivery,Baguio,J&T Express,TRK00050467,2026-07-14
218808,50467,2026-07-18 14:27:59,delivered,Manila,J&T Express,TRK00050467,2026-07-14
218809,50468,2026-07-14 02:55:55,order_confirmed,Las Piñas,Flash Express,TRK00050468,2026-07-14
218810,50468,2026-07-15 00:55:55,packed,Iloilo City,Flash Express,TRK00050468,2026-07-14
218811,50468,2026-07-16 01:55:55,shipped,Las Piñas,Flash Express,TRK00050468,2026-07-14
218812,50468,2026-07-21 01:55:55,out_for_delivery,Baguio,Flash Express,TRK00050468,2026-07-14
218813,50468,2026-07-21 10:55:55,delivered,Las Piñas,Flash Express,TRK00050468,2026-07-14
